user_id,item_id,recommend,year,sentiment_analysis,playtime_forever
Astrelt,218680,True,2014,0,2453.0
Astrelt,230410,True,2015,2,14334.0
Astrelt,4000,True,2015,2,11620.0
Astrelt,346900,True,2015,2,604.0
Astrelt,387860,True,2015,0,18.0
Astrelt,221640,True,2015,0,85.0
76561198091740831,387990,True,,1,273.0
omgihaveawebpage,223470,True,,2,1622.0
omgihaveawebpage,253430,True,,2,1583.0
omgihaveawebpage,620,True,,2,4782.0
omgihaveawebpage,4000,True,,2,19512.0
omgihaveawebpage,730,True,,2,123505.0
Swish0009,218620,True,2014,0,4114.0
Swish0009,203160,True,2014,2,331.0
Swish0009,230410,True,2014,0,12484.0
Swish0009,219640,True,2014,2,2847.0
Swish0009,213850,True,2014,1,25.0
Aurora99,72850,True,2014,1,3513.0
Aurora99,730,True,2014,1,25995.0
Aurora99,105600,True,2015,2,23320.0
Aurora99,550,True,2014,1,8075.0
Aurora99,369580,True,2015,2,112.0
Aurora99,282440,False,2015,1,306.0
Aurora99,1250,True,2014,1,16961.0
Aurora99,8400,True,2014,1,134.0
76561198053071988,271590,False,2015,0,1052.0
76561198083375450,225640,True,2015,0,5445.0
76561198083375450,113420,True,2014,2,1664.0
76561198083375450,226700,False,2014,0,24421.0
76561198083375450,377160,True,2015,2,6665.0
76561198083375450,239220,True,2015,1,10450.0
76561198083375450,224600,True,2014,0,1994.0
scroopy22,236690,True,,2,3261.0
auzmoz,17100,True,,0,12029.0
auzmoz,243870,True,2014,2,8708.0
auzmoz,223750,True,,2,24.0
auzmoz,65980,True,,0,13060.0
auzmoz,236390,True,,0,5543.0
auzmoz,400250,True,,2,45.0
auzmoz,296240,True,,2,2148.0
auzmoz,320,True,2013,1,143168.0
auzmoz,8500,True,2013,2,82263.0
auzzie_96,289130,True,2014,2,88.0
fatrangacuntnolifevirgin,202970,True,2014,2,260.0
76561198064150679,20920,True,2014,2,2049.0
76561198110293299,265930,True,2014,2,862.0
76561198110293299,346110,True,2015,2,38796.0
76561198110293299,304930,True,2015,2,3137.0
76561198110293299,236390,True,2015,2,121740.0
de_triggered,270370,True,,0,2915.0
de_triggered,224540,True,2015,1,2317.0
de_triggered,219640,True,2015,2,5901.0
de_triggered,233450,True,2015,0,8603.0
de_triggered,4000,True,2015,2,187008.0
de_triggered,236390,True,2015,1,13025.0
76561198071748311,391540,True,,2,842.0
Azrafael,215530,True,2013,1,1432.0
Azrafael,379720,True,,2,1308.0
-Azsael-,226860,True,,0,11889.0
76561198076301023,251570,True,2014,0,35515.0
hoarbiscuit,55230,True,2014,2,7086.0
bohgeraltofrivia,259700,True,2013,2,87.0
bohgeraltofrivia,261640,True,2014,2,13421.0
TeH-B-Rad,730,True,2014,1,92064.0
BAW_Killer,221100,True,2014,1,98931.0
BAW_Killer,287700,False,2015,0,1769.0
BAW_Killer,359550,False,2015,0,1003.0
gamerdude7892,22380,True,2015,2,5584.0
BBBirb,4000,True,2014,2,84082.0
BBBirb,304050,True,,1,2090.0
76561198064579722,4000,True,,2,5897.0
potatoskins,233270,True,,2,16.0
crispymemesmantheyremyfavourite,230410,True,2015,2,1188.0
crispymemesmantheyremyfavourite,383980,True,2015,0,130.0
crispymemesmantheyremyfavourite,304050,True,2015,2,369.0
crispymemesmantheyremyfavourite,212680,True,2014,2,656.0
76561198074409406,391460,False,2015,0,31.0
H-Alo,346010,True,2015,1,171.0
420Blz,107410,True,2013,2,22443.0
76561198076548816,200210,True,2015,0,2911.0
76561198076548816,304930,False,,0,4777.0
76561198076548816,226700,True,2014,2,443.0
76561198076548816,113020,True,2014,2,179.0
chillrend,221100,True,2014,2,40749.0
lukeyturley,730,True,,2,17727.0
lukeyturley,247730,False,,0,54.0
lukeyturley,218230,True,2014,2,24777.0
PolygonCloud,205890,True,,2,234.0
BOB_200,8400,True,2014,1,74.0
BOB_200,434260,True,,2,38.0
76561198070735033,359290,False,2015,1,157.0
76561198018560501,10500,True,2013,2,17375.0
76561198051148175,218620,True,2014,0,4458.0
76561198047208452,220240,True,2013,2,18798.0
76561198047208452,113200,True,2014,2,73663.0
generalale,239160,True,2014,0,141.0
generalale,220240,True,2014,1,5996.0
brendoboy,218620,False,2014,0,19641.0
brendoboy,208090,False,2014,2,5316.0
brendoboy,230410,True,2014,0,4433.0
brendoboy,322330,True,2014,1,1230.0
brendoboy,241930,True,,2,866.0
brendoboy,1250,True,2014,2,1676.0
76561198071234254,200210,True,2014,1,427.0
76561198071234254,238460,True,2014,2,651.0
76561198071234254,730,True,2013,2,8031.0
76561198071234254,105600,True,2013,2,631.0
76561198165870150,72850,True,,0,8751.0
76561198165870150,730,True,,2,93747.0
Infixation,346560,True,2015,2,211.0
Infixation,328220,True,2015,2,207.0
Infixation,730,True,2015,2,15946.0
Infixation,252490,True,2014,2,23152.0
Infixation,203160,True,2013,2,1128.0
Infixation,39120,True,2013,2,288.0
76561198047304525,239070,True,2014,0,1830.0
76561197994969639,91310,True,2011,2,328.0
JuanManSnipez,730,True,2014,2,21721.0
Ben_Andy,105600,True,2013,1,81.0
Bennysaputra,10,True,2015,0,24336.0
76561198067021476,730,True,2014,0,35502.0
76561198067021476,242760,True,,1,1652.0
76561198067021476,239140,True,,0,3955.0
76561198067021476,72850,True,,1,9014.0
76561198067021476,263280,True,,2,1275.0
76561198190487725,252490,True,,2,29678.0
76561198190487725,386360,True,,1,2874.0
76561198045071942,310380,True,2015,2,15.0
Bhappiikhat,304930,True,2014,2,1989.0
Ahahahahahahahahahahahahahahaha,363970,True,,1,199170.0
BITCHPLESE,295110,True,2015,0,217.0
BITCHPLESE,252490,False,,0,19934.0
BITCHPLESE,319630,True,2015,0,1477.0
Too_1337,220,True,2012,2,654.0
Too_1337,4000,True,2015,2,58660.0
kinglemon1222,48700,True,2012,2,77887.0
76561198030636321,255710,True,2015,0,9192.0
76561198007342405,364360,True,,2,2773.0
76561198007342405,730,False,,2,12935.0
76561198007342405,236390,True,,0,10316.0
76561198081885254,265630,True,,1,59.0
LlamasInNigjamas,730,True,2014,0,32206.0
76561198035363871,381210,False,,2,1002.0
Hummingsenpai,333930,True,2015,2,18287.0
CHAAANG,10680,True,2015,0,5920.0
CHAAANG,238320,True,2015,0,1318.0
76561198056980314,236390,True,,2,10845.0
76561198056980314,34330,True,,2,10354.0
bitmat,300570,True,2015,2,637.0
bitmat,201420,True,2013,2,729.0
bitmat,220240,True,2012,1,2458.0
bitmat,211420,True,2012,0,6831.0
Ghoster09,206210,True,2015,1,1436.0
76561198081496844,6060,True,2014,2,419.0
Barridos,4000,True,2014,1,5740.0
Blackhawk611,364360,True,,2,3122.0
76561197988863895,238430,False,,0,240.0
76561197988863895,248820,True,2015,2,5238.0
hbk1462,4000,True,2014,2,2678.0
76561198057521157,344760,True,2015,2,5787.0
76561198057521157,251570,True,2014,2,5167.0
76561198057521157,290080,False,2014,1,5090.0
76561198057521157,313120,True,2015,2,310.0
76561198053766465,374320,True,,2,14809.0
FHK,237930,True,2015,2,1213.0
76561198030735076,339610,False,2015,0,98.0
Bluegills,293780,True,2014,2,183.0
Bluegills,20530,True,2014,2,19.0
Bluegills,208090,True,2014,2,294.0
Bluegills,57300,True,2014,0,516.0
Bluegills,39150,True,2013,2,1492.0
Bluegills,70,True,2013,2,64.0
Bluegills,13210,True,2012,2,540.0
Bluegills,22120,True,2012,2,476.0
rrbr,244050,False,2015,0,15.0
rrbr,270370,True,2015,2,142.0
13lazer,33930,True,2012,1,3506.0
76561198044344399,352460,True,2015,1,836.0
76561197999613236,251570,True,2013,2,11992.0
76561197999613236,271590,True,2015,2,32021.0
76561197999613236,24860,True,2015,2,3733.0
76561197999613236,333950,True,2015,0,854.0
RespekPlox,72850,True,2015,2,12667.0
76561198062288797,333930,True,2015,2,1204.0
76561198062288797,346010,True,2015,2,740.0
bobseagull,730,True,2014,2,32687.0
bobseagull,49520,True,2014,0,8088.0
bobseagull,242720,False,2014,2,74.0
bobseagull,238460,True,2015,2,694.0
bobseagull,251630,True,2014,2,132.0
bobseagull,220240,True,2014,0,1245.0
bobseagull,4000,True,2014,1,30008.0
Bonesdontrattlethem,4000,True,2014,1,54990.0
76561198062403736,335300,True,,0,5475.0
76561198062403736,218620,True,2015,1,12965.0
76561198073642113,550,True,2012,0,2313.0
76561198073642113,218620,True,2014,2,972.0
76561198073642113,55140,True,2013,2,12463.0
76561198211433640,218620,True,,1,1363.0
76561198211433640,730,True,2015,1,39326.0
ilyjoepoe,318430,True,2015,2,80.0
76561198027225504,230410,True,2014,2,2409.0
76561198027225504,218620,True,2014,2,3126.0
76561198027225504,323470,True,2015,1,2637.0
76561198027225504,271290,True,2014,2,9022.0
76561198027225504,10680,True,2012,2,2999.0
dicksoutforboromir,334230,True,2015,0,3286.0
dicksoutforboromir,48700,True,2014,0,14838.0
dicksoutforboromir,8930,True,,1,20121.0
dicksoutforboromir,224260,True,2014,1,1873.0
dicksoutforboromir,252490,False,,0,11521.0
probotsteve,730,False,2015,0,89411.0
76561197977543317,243470,False,2014,0,213.0
BrutalLegend69,225260,True,2013,0,1482.0
76561198007539695,45730,False,2014,1,11.0
76561198007539695,99400,False,2014,0,224.0
76561198064026657,96100,True,2014,0,139.0
76561198064026657,1250,True,2013,2,4297.0
76561198024450886,213650,True,2013,2,827.0
saint556,429720,True,,2,185.0
saint556,340050,True,2015,0,451.0
saint556,234190,True,2014,2,39.0
saint556,261880,True,2014,2,169.0
saint556,230840,True,2014,0,348.0
saint556,263760,True,2014,2,619.0
saint556,233190,True,2014,2,2058.0
Brayneeah,211420,False,,0,1122.0
brettebear,220780,True,2014,2,155.0
metiqu,730,True,2015,1,85681.0
spike_heart,237740,True,2014,2,44.0
brocky0405,6830,True,,2,12.0
brocky0405,383080,True,2015,2,28.0
brocky0405,363970,True,2015,1,579.0
brocky0405,730,True,2014,1,76119.0
76561198046094676,72850,True,2012,0,19072.0
76561198046094676,4560,True,2013,2,4605.0
76561198046094676,203770,True,2013,0,24756.0
76561198046094676,25890,True,2013,0,34422.0
Vladimirputinisgreatman,385770,True,,2,26704.0
Vladimirputinisgreatman,72850,True,,2,3065.0
Vladimirputinisgreatman,383870,True,,2,159.0
Vladimirputinisgreatman,22100,True,,2,213.0
Vladimirputinisgreatman,8930,True,2015,2,6717.0
Br0wni3,730,True,2015,2,118813.0
76561198079351819,316010,True,,1,8637.0
76561198110065267,10090,True,2015,2,1227.0
76561198110065267,291550,True,,2,3581.0
76561198059167106,41300,True,2014,2,413.0
76561198105270589,268750,True,2014,1,1228.0
76561198105270589,304930,True,2014,2,5965.0
76561198105270589,4000,True,2015,2,227193.0
Trutle,291550,True,2014,2,566.0
Trutle,224760,True,2014,2,40.0
Trutle,219640,True,2014,2,2319.0
BugsyBro,322910,True,2015,2,888.0
BugsyBro,6060,True,2015,2,1106.0
BugsyBro,291480,False,2014,2,501.0
BugsyBro,4920,True,,2,541.0
BugsyBro,333930,True,,2,14150.0
BugsyBro,4000,True,2014,1,17618.0
Jyep,230410,True,,0,77149.0
Jyep,433340,True,,2,552.0
76561198074561346,274940,True,2014,2,472.0
76561198074561346,311690,True,,0,323.0
76561198074561346,8980,True,2013,2,604.0
76561198074561346,730,True,2014,2,57127.0
76561198074561346,266840,True,2015,2,9390.0
76561198074561346,344760,True,2015,2,4483.0
76561198074561346,72850,True,2013,2,10291.0
76561198094074209,246620,True,2015,1,905.0
76561198094074209,226700,True,2013,2,7827.0
76561198094074209,393420,True,2015,0,4041.0
BurningCassette,461560,True,,2,63.0
BurningCassette,368360,True,,0,259.0
76561198087011672,208090,True,2014,2,176.0
busternut,237870,True,2015,2,793.0
busternut,224540,True,2013,2,4745.0
busternut,386360,True,,0,819.0
busternut,248570,True,2014,2,494.0
busternut,12120,True,2014,2,39.0
76561198075981950,221100,True,2015,2,8600.0
76561198079326390,105600,True,2014,0,8284.0
76561198079326390,301520,False,2015,2,14624.0
76561198142749308,292030,True,2015,1,4869.0
76561198142749308,298110,True,2014,0,1403.0
897w463824638109276,252490,True,2014,2,2316.0
Butterz,72200,True,2014,2,125.0
8789568,252490,True,2015,2,53508.0
76561198112547239,230410,True,2015,1,40253.0
C14M8S,200210,True,2014,1,21.0
C14M8S,620,True,2014,1,220.0
C14M8S,211820,True,2014,2,4634.0
C14M8S,42910,False,2014,0,473.0
C14M8S,219640,False,2015,0,937.0
C14M8S,550,False,2014,1,1908.0
C14M8S,240,True,2014,0,3791.0
C14M8S,218620,True,2014,1,44454.0
1122305938,211820,True,2014,1,1465.0
1122305938,8870,True,2014,2,1803.0
1122305938,24860,True,2013,2,4167.0
76561198069050565,238960,True,2014,2,715.0
76561198069050565,246280,False,2014,1,25.0
Cabjoy,94400,True,2014,2,99.0
76561198082278758,346110,False,,1,5623.0
Stormaggen,42910,True,2015,2,2568.0
gusvu,238010,True,2015,2,1474.0
gusvu,241930,True,2014,2,1754.0
Punixa,287700,True,,0,9184.0
Punixa,207140,True,2015,2,2104.0
76561198051084367,418340,True,,2,293.0
76561198044402508,302590,True,2015,2,9040.0
76561198081987102,242880,True,2013,2,93.0
76561198081987102,394230,True,,2,1170.0
76561198081987102,107100,True,2013,1,311.0
calii,292030,True,,2,9986.0
76561198084718144,209080,True,2015,2,2155.0
76561198077034833,56400,True,2014,2,24506.0
calypto52,49600,True,2013,2,1476.0
camduman,408740,False,,0,309.0
camduman,413150,True,,0,3053.0
camduman,109600,True,2014,2,15407.0
camduman,303210,True,,1,146.0
camquarter,233720,True,2014,2,383.0
aquelecaraqfazaquilo,205350,False,2015,1,502.0
aquelecaraqfazaquilo,330840,True,2015,1,1694.0
aquelecaraqfazaquilo,19000,True,2015,1,1095.0
aquelecaraqfazaquilo,242050,True,2014,2,4621.0
aquelecaraqfazaquilo,218620,False,2014,1,14365.0
aquelecaraqfazaquilo,12210,True,2014,1,2676.0
aquelecaraqfazaquilo,50650,True,2014,1,2126.0
aquelecaraqfazaquilo,206420,True,2014,1,2135.0
76561198079009374,4000,True,2014,2,855.0
76561197992910116,267750,True,2014,2,12.0
76561197992910116,259720,True,2014,2,121.0
76561197992910116,293920,True,2014,2,239.0
76561197992910116,248310,True,2014,2,90.0
76561197992910116,49520,True,2014,2,29467.0
76561197992910116,238430,True,2013,2,3098.0
jonjon4351,220240,True,2013,2,1637.0
ThePyrite99,72850,True,2014,2,240.0
76561198062276935,221100,False,2015,0,80587.0
76561198062276935,730,True,2013,2,14524.0
76561198062276935,10680,True,2013,2,695.0
76561198048121243,252490,True,2013,0,696.0
76561198048121243,49520,True,2014,0,6823.0
76561198048121243,219640,True,2013,2,452.0
ConkerBirdy,391540,True,2015,2,683.0
ConkerBirdy,433950,True,,2,17.0
ConkerBirdy,239140,True,2015,2,2401.0
ConkerBirdy,346010,True,2015,2,12236.0
76561198078194423,105600,True,2015,2,51971.0
76561198067657905,4000,True,2014,2,12447.0
76561198070072786,417860,True,2015,0,46.0
76561198070072786,265930,True,2014,0,96.0
76561198070072786,400,True,2014,2,355.0
76561197966764681,730,True,2014,0,339.0
76561198007988939,305620,True,2015,0,4050.0
76561198067721589,275850,False,,0,1360.0
76561198067721589,220200,True,2014,2,28186.0
76561198067721589,304930,True,2014,2,1293.0
carouserwhite,4000,True,2014,2,166704.0
76561198045631910,252490,True,2014,0,13520.0
76561198078670623,218230,True,,2,18109.0
Lord_Casso,287920,True,2015,2,1641.0
Lord_Casso,323370,True,2015,2,3201.0
Lord_Casso,384490,True,,2,593.0
76561198058789410,413150,True,,2,6368.0
76561198070087725,48700,True,2014,2,70196.0
fsfs546hd,70000,True,2013,0,194.0
76561198045283919,244410,True,2015,1,2194.0
76561198045283919,394360,False,,0,4156.0
76561198081438874,207140,True,,1,1234.0
76561198081438874,31280,False,2014,0,339.0
76561198072411281,17480,True,2015,2,1412.0
76561198072411281,332800,True,2015,0,76.0
76561198072411281,319510,True,2015,2,145.0
76561198072411281,105600,True,2014,2,6697.0
CrazyGiraffe71,107410,True,2015,2,71897.0
chalkmetal,225260,True,2014,2,2570.0
kggj,239350,True,2015,2,6193.0
kggj,219150,True,2015,0,293.0
asdasdfsadgdfhfgjggj,222880,True,2015,1,798.0
asdasdfsadgdfhfgjggj,4000,True,2014,2,7066.0
ElementalGodChaos,230410,True,2015,2,95260.0
ElementalGodChaos,39000,True,2014,0,420.0
ElementalGodChaos,263500,True,2014,2,531.0
ElementalGodChaos,20500,True,2015,2,1984.0
76561197971917242,249650,True,2015,2,3734.0
melonmaniac,730,True,2015,0,118942.0
76561198048491595,105600,True,2013,2,16056.0
76561198074108172,730,True,2015,2,8187.0
mexz1999,730,False,,1,46246.0
mexz1999,221180,True,2014,2,348.0
mexz1999,313740,True,2014,0,221.0
IchMasKung,301520,True,2015,0,7114.0
IchMasKung,227940,False,2015,0,8598.0
IchMasKung,35450,True,2015,2,2850.0
IchMasKung,302830,True,2014,1,5791.0
HoxtonPleaseDontSueMe,219740,True,2015,1,1654.0
HoxtonPleaseDontSueMe,242760,True,2014,2,1792.0
HoxtonPleaseDontSueMe,40800,True,2014,2,1330.0
HoxtonPleaseDontSueMe,113200,True,2014,1,848.0
HoxtonPleaseDontSueMe,391540,True,,0,3165.0
HoxtonPleaseDontSueMe,389570,True,,2,75.0
76561198051215704,252490,True,2014,1,24214.0
76561198051215704,8870,True,2014,1,615.0
76561198051215704,203160,True,2014,2,1530.0
cheetahpocalypse,72850,True,2014,2,27050.0
cheetahpocalypse,221100,True,,1,532.0
Axzothrift,393420,True,2015,0,14944.0
76561198283109848,291550,True,,2,476.0
Chermoil,396900,True,,2,1002.0
harharharharhar,304930,True,2015,1,3008.0
chicken_tonight,286160,True,,2,627.0
chicken_tonight,227940,True,2015,0,212.0
chicken_tonight,313120,True,2015,2,1301.0
chicken_tonight,220200,True,2014,2,3889.0
chicken_tonight,285900,True,2015,2,190.0
chicken_tonight,206190,True,2015,2,233.0
chicken_tonight,268650,True,2015,2,1207.0
chicken_tonight,304930,True,2014,2,616.0
chidvd,107100,True,2011,2,1010.0
chidvd,400,True,2010,0,488.0
chidvd,239720,True,2014,0,71.0
chidvd,224060,True,2015,2,6.0
chidvd,376560,True,2015,2,278.0
chidvd,290750,True,2014,1,551.0
chidvd,220,True,2012,1,197.0
76561198056960847,230410,True,2014,1,11688.0
76561198056960847,243870,True,2014,0,1522.0
76561198052700471,349700,False,,1,40939.0
76561198097450390,25890,False,2015,1,588.0
76561198097450390,4000,True,2015,1,6509.0
76561198097450390,42960,True,2015,0,9032.0
76561198097450390,304930,False,2014,1,1321.0
76561197981448997,365590,False,,2,27402.0
aerpub,265930,True,2014,0,560.0
aerpub,236090,True,2014,2,808.0
76561198078733772,301520,True,2015,1,4597.0
76561198061273070,105600,True,2015,2,13410.0
SmeshDoge,17080,True,2015,2,12840.0
SmeshDoge,218230,True,2015,2,101469.0
SmeshDoge,730,True,2015,2,47729.0
SmeshDoge,49520,True,2015,2,4738.0
SmeshDoge,6860,True,2015,2,720.0
76561198037342853,730,True,2015,2,77163.0
harrisonnorris,431240,True,,1,940.0
harrisonnorris,730,True,2015,2,24376.0
76561198142474106,4000,True,2015,0,64619.0
76561198142474106,397340,True,2015,0,42450.0
76561198142474106,107410,False,2015,0,2004.0
Los_Shmurdos,206420,True,2014,2,2102.0
ciborg2000,329650,True,,1,47.0
ciborg2000,107410,True,2015,0,74003.0
ciborg2000,72850,True,,2,9512.0
ciborg2000,304050,True,2015,1,13285.0
ciborg2000,620,True,2013,2,1744.0
Mikinmash,33930,True,2013,2,60184.0
76561198060510583,412830,True,,2,2726.0
OfficialSenix,312280,True,2015,2,548.0
OfficialSenix,417860,False,2015,2,124.0
OfficialSenix,227940,False,2015,2,7.0
OfficialSenix,730,True,2014,2,78410.0
OfficialSenix,4000,False,2015,0,18914.0
OfficialSenix,273110,False,2015,2,38.0
OfficialSenix,224260,True,2015,0,373.0
mike14476,8870,True,2014,1,355.0
mike14476,200510,True,2014,2,1619.0
mike14476,22380,True,2014,1,9929.0
kelby003,322500,True,,2,1074.0
kelby003,4000,True,,0,39547.0
kelby003,238460,True,,2,1958.0
kelby003,225540,True,,2,5101.0
Clawz3z,105600,True,2014,2,3975.0
76561198079650317,34900,True,2015,0,48.0
76561198071207551,105600,True,2015,0,5068.0
76561198071207551,264200,True,2015,2,71.0
76561198071207551,42680,True,2015,2,638.0
76561198071207551,354140,True,2015,2,290.0
76561198071207551,4000,True,2014,1,7971.0
76561198071207551,218230,True,2013,2,245.0
76561198061039259,550,True,2014,2,14078.0
76561198061039259,208090,True,2014,2,3271.0
76561198061039259,34830,False,2013,0,70.0
76561198074202726,291210,True,2015,2,52.0
76561198074347537,4000,True,2014,0,23012.0
