genres,title,item_id,year,playtime_forever
Political,BioShock™,7670,2007,2681563.0
Dark,BioShock™,7670,2007,2681563.0
Great Soundtrack,BioShock™,7670,2007,2681563.0
Alternate History,BioShock™,7670,2007,2681563.0
Action RPG,BioShock™,7670,2007,2681563.0
Strategy,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Warhammer 40K,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
RTS,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Sci-fi,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Multiplayer,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Base Building,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Games Workshop,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Tactical,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Real-Time,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Singleplayer,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Action,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Classic,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
War,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Great Soundtrack,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Fantasy,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,2006,735239.0
Strategy,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Warhammer 40K,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
RTS,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Sci-fi,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Multiplayer,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Base Building,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Singleplayer,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Games Workshop,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Classic,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Real-Time,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Action,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
War,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Atmospheric,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Tactical,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Gore,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Fantasy,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Co-op,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Adventure,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,2006,1866527.0
Strategy,Rome: Total War™ - Collection,4760,2004,3007902.0
Historical,Rome: Total War™ - Collection,4760,2004,3007902.0
Rome,Rome: Total War™ - Collection,4760,2004,3007902.0
Turn-Based Strategy,Rome: Total War™ - Collection,4760,2004,3007902.0
Grand Strategy,Rome: Total War™ - Collection,4760,2004,3007902.0
RTS,Rome: Total War™ - Collection,4760,2004,3007902.0
Classic,Rome: Total War™ - Collection,4760,2004,3007902.0
Tactical,Rome: Total War™ - Collection,4760,2004,3007902.0
Multiplayer,Rome: Total War™ - Collection,4760,2004,3007902.0
Great Soundtrack,Rome: Total War™ - Collection,4760,2004,3007902.0
War,Rome: Total War™ - Collection,4760,2004,3007902.0
Singleplayer,Rome: Total War™ - Collection,4760,2004,3007902.0
Turn-Based,Rome: Total War™ - Collection,4760,2004,3007902.0
Moddable,Rome: Total War™ - Collection,4760,2004,3007902.0
Real Time Tactics,Rome: Total War™ - Collection,4760,2004,3007902.0
Action,Rome: Total War™ - Collection,4760,2004,3007902.0
Atmospheric,Rome: Total War™ - Collection,4760,2004,3007902.0
Simulation,Rome: Total War™ - Collection,4760,2004,3007902.0
4X,Rome: Total War™ - Collection,4760,2004,3007902.0
Medieval,Rome: Total War™ - Collection,4760,2004,3007902.0
Strategy,Rome: Total War™ - Alexander,4770,2006,90007.0
RTS,Rome: Total War™ - Alexander,4770,2006,90007.0
Historical,Rome: Total War™ - Alexander,4770,2006,90007.0
Grand Strategy,Rome: Total War™ - Alexander,4770,2006,90007.0
Rome,Rome: Total War™ - Alexander,4770,2006,90007.0
Turn-Based Strategy,Rome: Total War™ - Alexander,4770,2006,90007.0
Turn-Based,Rome: Total War™ - Alexander,4770,2006,90007.0
Multiplayer,Rome: Total War™ - Alexander,4770,2006,90007.0
Singleplayer,Rome: Total War™ - Alexander,4770,2006,90007.0
Casual,Mystery Case Files: Madame Fate®,50970,2007,31.0
Hidden Object,Mystery Case Files: Madame Fate®,50970,2007,31.0
Action,Grand Theft Auto,12170,1998,14976.0
Classic,Grand Theft Auto,12170,1998,14976.0
Open World,Grand Theft Auto,12170,1998,14976.0
Singleplayer,Grand Theft Auto,12170,1998,14976.0
2D,Grand Theft Auto,12170,1998,14976.0
Adventure,Grand Theft Auto,12170,1998,14976.0
Top-Down,Grand Theft Auto,12170,1998,14976.0
1990's,Grand Theft Auto,12170,1998,14976.0
Action,Grand Theft Auto 2,12180,1999,8494.0
Classic,Grand Theft Auto 2,12180,1999,8494.0
Open World,Grand Theft Auto 2,12180,1999,8494.0
Singleplayer,Grand Theft Auto 2,12180,1999,8494.0
Shooter,Grand Theft Auto 2,12180,1999,8494.0
Free to Play,Grand Theft Auto 2,12180,1999,8494.0
2D,Grand Theft Auto 2,12180,1999,8494.0
Crime,Grand Theft Auto 2,12180,1999,8494.0
Adventure,Grand Theft Auto 2,12180,1999,8494.0
Violent,Grand Theft Auto 2,12180,1999,8494.0
Gore,Grand Theft Auto 2,12180,1999,8494.0
Gore,Manhunt,12130,2004,8101.0
Stealth,Manhunt,12130,2004,8101.0
Action,Manhunt,12130,2004,8101.0
Horror,Manhunt,12130,2004,8101.0
Violent,Manhunt,12130,2004,8101.0
Singleplayer,Manhunt,12130,2004,8101.0
Psychological Horror,Manhunt,12130,2004,8101.0
Survival Horror,Manhunt,12130,2004,8101.0
Atmospheric,Manhunt,12130,2004,8101.0
Dark,Manhunt,12130,2004,8101.0
Great Soundtrack,Manhunt,12130,2004,8101.0
Third Person,Manhunt,12130,2004,8101.0
Survival,Manhunt,12130,2004,8101.0
Classic,Manhunt,12130,2004,8101.0
Mature,Manhunt,12130,2004,8101.0
Racing,Midnight Club 2,12160,2003,30583.0
Open World,Midnight Club 2,12160,2003,30583.0
Great Soundtrack,Midnight Club 2,12160,2003,30583.0
Arcade,Midnight Club 2,12160,2003,30583.0
Classic,Midnight Club 2,12160,2003,30583.0
Multiplayer,Midnight Club 2,12160,2003,30583.0
Singleplayer,Midnight Club 2,12160,2003,30583.0
Sandbox,Midnight Club 2,12160,2003,30583.0
Noir,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Action,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Third-Person Shooter,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Classic,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Bullet Time,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Story Rich,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Atmospheric,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Shooter,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Third Person,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Singleplayer,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Dark,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Great Soundtrack,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Cinematic,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Adventure,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Crime,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Nudity,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Detective,Max Payne 2: The Fall of Max Payne,12150,2003,196411.0
Adventure,Tomb Raider: Legend,7000,2006,69456.0
Action,Tomb Raider: Legend,7000,2006,69456.0
Female Protagonist,Tomb Raider: Legend,7000,2006,69456.0
Third Person,Tomb Raider: Legend,7000,2006,69456.0
Puzzle,Tomb Raider: Legend,7000,2006,69456.0
Lara Croft,Tomb Raider: Legend,7000,2006,69456.0
Platformer,Tomb Raider: Legend,7000,2006,69456.0
Singleplayer,Tomb Raider: Legend,7000,2006,69456.0
Shooter,Tomb Raider: Legend,7000,2006,69456.0
Action-Adventure,Tomb Raider: Legend,7000,2006,69456.0
Third-Person Shooter,Tomb Raider: Legend,7000,2006,69456.0
Controller,Tomb Raider: Legend,7000,2006,69456.0
Noir,Max Payne,12140,2001,281759.0
Action,Max Payne,12140,2001,281759.0
Classic,Max Payne,12140,2001,281759.0
Third-Person Shooter,Max Payne,12140,2001,281759.0
Story Rich,Max Payne,12140,2001,281759.0
Bullet Time,Max Payne,12140,2001,281759.0
Atmospheric,Max Payne,12140,2001,281759.0
Dark,Max Payne,12140,2001,281759.0
Third Person,Max Payne,12140,2001,281759.0
Shooter,Max Payne,12140,2001,281759.0
Singleplayer,Max Payne,12140,2001,281759.0
Great Soundtrack,Max Payne,12140,2001,281759.0
Linear,Max Payne,12140,2001,281759.0
Detective,Max Payne,12140,2001,281759.0
Cinematic,Max Payne,12140,2001,281759.0
Adventure,Max Payne,12140,2001,281759.0
Violent,Max Payne,12140,2001,281759.0
Crime,Max Payne,12140,2001,281759.0
Horror,Max Payne,12140,2001,281759.0
Psychological Horror,Max Payne,12140,2001,281759.0
Strategy,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
RTS,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Base Building,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Multiplayer,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Co-op,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Alternate History,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Sci-fi,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Co-op Campaign,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Real-Time,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Singleplayer,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Comedy,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Classic,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Action,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Online Co-Op,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Great Soundtrack,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
FMV,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
War,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Atmospheric,Command &amp; Conquer: Red Alert 3,17480,2008,1558393.0
Puzzle,PuzzleQuest: Challenge of the Warlords,12500,2007,128018.0
Casual,PuzzleQuest: Challenge of the Warlords,12500,2007,128018.0
Match 3,PuzzleQuest: Challenge of the Warlords,12500,2007,128018.0
RPG,PuzzleQuest: Challenge of the Warlords,12500,2007,128018.0
Fantasy,PuzzleQuest: Challenge of the Warlords,12500,2007,128018.0
2D,PuzzleQuest: Challenge of the Warlords,12500,2007,128018.0
Strategy,PuzzleQuest: Challenge of the Warlords,12500,2007,128018.0
Singleplayer,PuzzleQuest: Challenge of the Warlords,12500,2007,128018.0
Anime,PuzzleQuest: Challenge of the Warlords,12500,2007,128018.0
Indie,PuzzleQuest: Challenge of the Warlords,12500,2007,128018.0
Touch-Friendly,PuzzleQuest: Challenge of the Warlords,12500,2007,128018.0
Adventure,Culpa Innata,12310,2007,199.0
Sci-fi,Culpa Innata,12310,2007,199.0
RPG,Culpa Innata,12310,2007,199.0
Casual,Culpa Innata,12310,2007,199.0
Female Protagonist,Culpa Innata,12310,2007,199.0
Point & Click,Culpa Innata,12310,2007,199.0
Cyberpunk,Culpa Innata,12310,2007,199.0
Dystopian,Culpa Innata,12310,2007,199.0
Strategy,Prison Tycoon 3™: Lockdown,12510,2007,31289.0
Simulation,Prison Tycoon 3™: Lockdown,12510,2007,31289.0
Action,Hunting Unlimited™ 2008,12530,2007,3628.0
Adventure,Hunting Unlimited™ 2008,12530,2007,3628.0
Strategy,Hunting Unlimited™ 2008,12530,2007,3628.0
Hunting,Hunting Unlimited™ 2008,12530,2007,3628.0
Simulation,18 Wheels of Steel: American Long Haul,12520,2007,24599.0
Racing,18 Wheels of Steel: American Long Haul,12520,2007,24599.0
Driving,18 Wheels of Steel: American Long Haul,12520,2007,24599.0
Open World,18 Wheels of Steel: American Long Haul,12520,2007,24599.0
Action,Conflict: Denied Ops,8100,2008,4343.0
FPS,Conflict: Denied Ops,8100,2008,4343.0
Singleplayer,Conflict: Denied Ops,8100,2008,4343.0
Co-op,Conflict: Denied Ops,8100,2008,4343.0
Multiplayer,Conflict: Denied Ops,8100,2008,4343.0
Action,ARMA: Combat Operations,2780,2007,18714.0
Simulation,ARMA: Combat Operations,2780,2007,18714.0
Shooter,ARMA: Combat Operations,2780,2007,18714.0
FPS,ARMA: Combat Operations,2780,2007,18714.0
Tactical,ARMA: Combat Operations,2780,2007,18714.0
Military,ARMA: Combat Operations,2780,2007,18714.0
Simulation,Tycoon City: New York,9730,2006,1432.0
Management,Tycoon City: New York,9730,2006,1432.0
City Builder,Tycoon City: New York,9730,2006,1432.0
Action,Desperados 2: Cooper's Revenge,9710,2006,1820.0
Western,Desperados 2: Cooper's Revenge,9710,2006,1820.0
Strategy,Desperados 2: Cooper's Revenge,9710,2006,1820.0
Tactical,Desperados 2: Cooper's Revenge,9710,2006,1820.0
Stealth,Death to Spies,9800,2007,14722.0
Action,Death to Spies,9800,2007,14722.0
Adventure,Death to Spies,9800,2007,14722.0
World War II,Death to Spies,9800,2007,14722.0
Singleplayer,Death to Spies,9800,2007,14722.0
Open World,Death to Spies,9800,2007,14722.0
Third Person,Death to Spies,9800,2007,14722.0
Classic,Death to Spies,9800,2007,14722.0
Action,Act of War: High Treason,9760,2006,11466.0
Strategy,Act of War: High Treason,9760,2006,11466.0
RTS,Act of War: High Treason,9760,2006,11466.0
Simulation,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Management,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Sandbox,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Building,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Strategy,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Singleplayer,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Economy,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Classic,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Real-Time with Pause,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Funny,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Family Friendly,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Moddable,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Multiplayer,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Great Soundtrack,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Comedy,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Casual,RollerCoaster Tycoon® 3: Platinum,2700,2006,903850.0
Action,Act of War: Direct Action,2710,2005,10225.0
Strategy,Act of War: Direct Action,2710,2005,10225.0
RTS,Act of War: Direct Action,2710,2005,10225.0
Action,Unreal 2: The Awakening,13200,2003,24571.0
FPS,Unreal 2: The Awakening,13200,2003,24571.0
Shooter,Unreal 2: The Awakening,13200,2003,24571.0
Sci-fi,Unreal 2: The Awakening,13200,2003,24571.0
Singleplayer,Unreal 2: The Awakening,13200,2003,24571.0
First-Person,Unreal 2: The Awakening,13200,2003,24571.0
Classic,Unreal 2: The Awakening,13200,2003,24571.0
Multiplayer,Unreal 2: The Awakening,13200,2003,24571.0
Classic,Unreal Gold,13250,1998,24018.0
FPS,Unreal Gold,13250,1998,24018.0
Action,Unreal Gold,13250,1998,24018.0
Great Soundtrack,Unreal Gold,13250,1998,24018.0
Sci-fi,Unreal Gold,13250,1998,24018.0
Atmospheric,Unreal Gold,13250,1998,24018.0
First-Person,Unreal Gold,13250,1998,24018.0
Shooter,Unreal Gold,13250,1998,24018.0
Singleplayer,Unreal Gold,13250,1998,24018.0
Multiplayer,Unreal Gold,13250,1998,24018.0
1990's,Unreal Gold,13250,1998,24018.0
Female Protagonist,Unreal Gold,13250,1998,24018.0
Adventure,Unreal Gold,13250,1998,24018.0
Fast-Paced,Unreal Gold,13250,1998,24018.0
Co-op,Unreal Gold,13250,1998,24018.0
Nudity,Unreal Gold,13250,1998,24018.0
Horror,Unreal Gold,13250,1998,24018.0
Indie,Ninja Reflex: Steamworks Edition,13000,2008,2236.0
Casual,Ninja Reflex: Steamworks Edition,13000,2008,2236.0
Ninja,Ninja Reflex: Steamworks Edition,13000,2008,2236.0
Stealth,Tom Clancy's Splinter Cell®,13560,2003,78629.0
Action,Tom Clancy's Splinter Cell®,13560,2003,78629.0
Third Person,Tom Clancy's Splinter Cell®,13560,2003,78629.0
Singleplayer,Tom Clancy's Splinter Cell®,13560,2003,78629.0
Classic,Tom Clancy's Splinter Cell®,13560,2003,78629.0
Adventure,Tom Clancy's Splinter Cell®,13560,2003,78629.0
Shooter,Tom Clancy's Splinter Cell®,13560,2003,78629.0
Third-Person Shooter,Tom Clancy's Splinter Cell®,13560,2003,78629.0
Atmospheric,Tom Clancy's Splinter Cell®,13560,2003,78629.0
Multiplayer,Tom Clancy's Splinter Cell®,13560,2003,78629.0
Difficult,Tom Clancy's Splinter Cell®,13560,2003,78629.0
FPS,Far Cry®,13520,2004,325754.0
Action,Far Cry®,13520,2004,325754.0
Classic,Far Cry®,13520,2004,325754.0
Shooter,Far Cry®,13520,2004,325754.0
Open World,Far Cry®,13520,2004,325754.0
Stealth,Far Cry®,13520,2004,325754.0
First-Person,Far Cry®,13520,2004,325754.0
Singleplayer,Far Cry®,13520,2004,325754.0
Difficult,Far Cry®,13520,2004,325754.0
Multiplayer,Far Cry®,13520,2004,325754.0
Adventure,Far Cry®,13520,2004,325754.0
Atmospheric,Far Cry®,13520,2004,325754.0
Story Rich,Far Cry®,13520,2004,325754.0
Sci-fi,Far Cry®,13520,2004,325754.0
Horror,Far Cry®,13520,2004,325754.0
Sandbox,Far Cry®,13520,2004,325754.0
Great Soundtrack,Far Cry®,13520,2004,325754.0
Survival,Far Cry®,13520,2004,325754.0
Classic,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
FPS,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Action,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Arena Shooter,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Fast-Paced,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Multiplayer,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Great Soundtrack,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Shooter,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Competitive,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Sci-fi,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
First-Person,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Moddable,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Singleplayer,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Gore,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Co-op,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
1990's,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Cyberpunk,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Atmospheric,Unreal Tournament: Game of the Year Edition,13240,2000,205360.0
Action,Tom Clancy's Rainbow Six® Vegas,13540,2006,22487.0
FPS,Tom Clancy's Rainbow Six® Vegas,13540,2006,22487.0
Tactical,Tom Clancy's Rainbow Six® Vegas,13540,2006,22487.0
Co-op,Tom Clancy's Rainbow Six® Vegas,13540,2006,22487.0
Singleplayer,Tom Clancy's Rainbow Six® Vegas,13540,2006,22487.0
First-Person,Tom Clancy's Rainbow Six® Vegas,13540,2006,22487.0
Shooter,Tom Clancy's Rainbow Six® Vegas,13540,2006,22487.0
Multiplayer,Tom Clancy's Rainbow Six® Vegas,13540,2006,22487.0
Online Co-Op,Tom Clancy's Rainbow Six® Vegas,13540,2006,22487.0
Classic,Tom Clancy's Rainbow Six® Vegas,13540,2006,22487.0
Stealth,Tom Clancy's Rainbow Six® Vegas,13540,2006,22487.0
Simulation,Silent Hunter® III,15210,2005,80430.0
Naval,Silent Hunter® III,15210,2005,80430.0
World War II,Silent Hunter® III,15210,2005,80430.0
Military,Silent Hunter® III,15210,2005,80430.0
Historical,Silent Hunter® III,15210,2005,80430.0
Open World,Silent Hunter® III,15210,2005,80430.0
Action,Silent Hunter® III,15210,2005,80430.0
